week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd
mild,2024-04-02,5,B2,61.7160408699308,1.0016513433189769,77.78009486882698,0.0,31.36310676181432,-108.14155028732232,0.0,,0,0,0.0,2,0,0,12.438632129957185,-0.08861796580967507
mild,2024-04-02,5,B3,16.155221068817248,0.1615522106881725,77.91966544846032,0.0,42.736207630240735,-120.49432086801289,0.0,1.0,1,0,0.0,2,1,1,0.08586154926661038,0.050952613823668
mild,2024-04-02,5,B4,0.0,0.0,77.86871283463665,0.0,42.71146958264285,-120.5801824172795,0.0,,0,0,0.0,2,0,0,0.0,0.0
mild,2024-04-02,5,B5,1000.0,3.5075000000000003,4.162708333333333,0.0,0.0,-8.874386415525114,0.0,1.0,0,0,0.0,0,0,0,-8.874386415525114,0.0
mild,2024-04-02,5,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,6,B1,0.0,0.0,75.37824245853088,0.0,45.36850589665952,-120.74674835519039,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,6,B2,61.7160408699308,1.0016513433189769,75.26364032875223,0.0,42.61533780817627,-116.87732679360951,0.0,,0,0,0.0,2,0,0,3.8694215615808787,-0.11460212977864614
mild,2024-04-02,6,B3,16.155221068817248,0.1615522106881725,75.08105531900496,0.0,43.7070139830638,-118.62651709138059,0.0,,0,0,0.0,1,0,0,2.1202312638097993,-0.29718713952591713
mild,2024-04-02,6,B4,0.0,0.0,75.37824245853088,0.0,45.36850589665952,-120.74674835519039,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,6,B5,1000.0,3.5075000000000003,1.8443749999999999,0.0,0.0,-6.556053082191781,0.0,1.0,0,0,0.0,0,0,0,-6.556053082191781,0.0
mild,2024-04-02,6,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,7,B1,0.0,0.0,75.5036431321092,0.0,35.226663174845,-110.7303063069542,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,7,B2,61.7160408699308,1.0016513433189769,75.41535624386461,0.0,31.032138496666693,-105.44584339721231,0.0,,0,0,0.0,0,0,0,5.28446290974189,-0.08828688824459618
mild,2024-04-02,7,B3,16.155221068817248,0.1615522106881725,75.21345696435006,0.0,34.23683728373161,-109.28874203739349,0.0,,0,0,0.0,1,0,0,1.4415642695607147,-0.2901861677591455
mild,2024-04-02,7,B4,0.0,0.0,75.5036431321092,0.0,35.226663174845,-110.7303063069542,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,7,B5,1000.0,3.5075000000000003,-0.13979166666666668,0.0,0.0,-4.571886415525115,0.0,1.0,0,0,0.0,0,0,0,-4.571886415525115,0.0
mild,2024-04-02,7,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,8,B1,0.0,0.0,78.28612427442737,0.0,100.65989776590321,-178.94602204033058,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,8,B2,61.7160408699308,1.0016513433189769,78.1978373861828,0.0,92.36497692069865,-169.56116296356248,0.0,,0,0,0.0,0,0,0,9.384859076768095,-0.08828688824456776
mild,2024-04-02,8,B3,16.155221068817248,0.1615522106881725,77.98902969820644,0.0,91.15172673747786,-168.97920422499612,0.0,,0,0,0.0,0,0,0,9.966817815334451,-0.2970945762209283
mild,2024-04-02,8,B4,0.0,0.0,78.28612427442737,0.0,100.65989776590321,-178.94602204033058,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,8,B5,1000.0,3.5075000000000003,0.002777777777777778,0.0,0.0,-4.71445585996956,0.0,1.0,0,0,0.0,0,0,0,-4.71445585996956,0.0
mild,2024-04-02,8,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,9,B1,0.0,0.0,77.38952751691981,0.0,51.419884141415004,-128.80941165833482,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,9,B2,61.7160408699308,1.0016513433189769,77.29965222658528,0.0,38.414183844525034,-114.71218472779134,0.0,,0,0,0.0,1,0,0,14.097226930543485,-0.08987529033453256
mild,2024-04-02,9,B3,16.155221068817248,0.1615522106881725,77.09243294069888,0.0,45.10027537521273,-122.03115610522345,0.0,,0,0,0.0,0,0,0,6.778255553111379,-0.2970945762209283
mild,2024-04-02,9,B4,0.0,0.0,77.38952751691981,0.0,51.419884141415004,-128.80941165833482,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,9,B5,1000.0,3.5075000000000003,0.0,0.0,0.0,-4.711678082191781,0.0,1.0,0,0,0.0,0,0,0,-4.711678082191781,0.0
mild,2024-04-02,9,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,10,B1,0.0,0.0,76.696368623002,0.0,70.34009199138116,-147.03646061438315,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,10,B2,61.7160408699308,1.0016513433189769,76.54806052940746,0.0,68.03193813361176,-143.57834731970024,0.0,,0,0,0.0,1,0,0,3.458113294682903,-0.14830809359453667
mild,2024-04-02,10,B3,16.155221068817248,0.1615522106881725,76.39927404678107,0.0,64.57896031284807,-140.81668214894097,0.0,,0,0,0.0,0,0,0,6.219778465442175,-0.2970945762209283
mild,2024-04-02,10,B4,0.0,0.0,76.696368623002,0.0,70.34009199138116,-147.03646061438315,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,10,B5,1000.0,3.5075000000000003,0.5496527777777778,0.0,0.0,-5.26133085996956,0.0,1.0,0,0,0.0,0,0,0,-5.26133085996956,0.0
mild,2024-04-02,10,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,11,B1,0.0,0.0,79.28797097592722,0.0,76.05416071093316,-155.3421316868604,0.0,,0,0,0.0,2,0,0,0.0,0.0
mild,2024-04-02,11,B2,61.7160408699308,1.0016513433189769,79.19858028095948,0.0,60.64590686849678,-138.84283580613726,0.0,,0,0,0.0,3,0,0,16.49929588072314,-0.08939069496774721
mild,2024-04-02,11,B3,16.155221068817248,0.1615522106881725,78.99417707829275,0.0,74.09931131554573,-152.9319361831503,0.0,,0,0,0.0,3,0,0,2.4101955037100993,-0.2937938976344725
mild,2024-04-02,11,B4,0.0,0.0,79.28797097592722,0.0,76.05416071093316,-155.3421316868604,0.0,,0,0,0.0,2,0,0,0.0,0.0
mild,2024-04-02,11,B5,1000.0,3.5075000000000003,0.7345138888888889,0.0,0.0,-5.446191971080671,0.0,1.0,0,0,0.0,0,0,0,-5.446191971080671,0.0
mild,2024-04-02,11,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,12,B1,0.0,0.0,77.46189079552661,0.0,98.27800309154198,-175.7398938870686,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,12,B2,61.7160408699308,1.0016513433189769,77.37360390728202,0.0,93.26554751981674,-169.63750008377977,0.0,,0,0,0.0,0,0,0,6.102393803288834,-0.08828688824459618
mild,2024-04-02,12,B3,16.155221068817248,0.1615522106881725,77.17321858182464,0.0,96.52907980831769,-173.54074617945417,0.0,,0,0,0.0,1,0,0,2.1991477076144292,-0.2886722137019717
mild,2024-04-02,12,B4,0.0,0.0,77.46189079552661,0.0,98.27800309154198,-175.7398938870686,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,12,B5,1000.0,3.5075000000000003,1.1859722222222224,0.0,0.0,-5.897650304414004,0.0,1.0,0,0,0.0,0,0,0,-5.897650304414004,0.0
mild,2024-04-02,12,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,13,B1,0.0,0.0,76.93874778368433,0.0,51.298763007481476,-128.23751079116582,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,13,B2,61.7160408699308,1.0016513433189769,76.85046089543975,0.0,41.06584505267188,-116.91465460479264,0.0,,0,0,0.0,0,0,0,11.322856186373173,-0.08828688824458197
mild,2024-04-02,13,B3,16.155221068817248,0.1615522106881725,76.6416532074634,0.0,48.841476747775836,-125.32157774455106,0.0,,0,0,0.0,0,0,0,2.9159330466147537,-0.2970945762209283
mild,2024-04-02,13,B4,0.0,0.0,76.93874778368433,0.0,51.298763007481476,-128.23751079116582,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,13,B5,1000.0,3.5075000000000003,1.0973611111111112,0.0,0.0,-5.809039193302892,0.0,1.0,0,0,0.0,0,0,0,-5.809039193302892,0.0
mild,2024-04-02,13,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,14,B1,0.0,0.0,76.08622915064257,0.0,48.86564909922265,-124.95187824986522,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,14,B2,61.7160408699308,1.0016513433189769,75.96260665413716,0.0,46.39719163954508,-121.35814695036325,0.0,,0,0,0.0,3,0,0,3.593731299501968,-0.12362249650540491
mild,2024-04-02,14,B3,16.155221068817248,0.1615522106881725,75.78913178409098,0.0,42.95614676073367,-118.58372633413649,0.0,,0,0,0.0,1,0,0,6.368151915728731,-0.2970973665515828
mild,2024-04-02,14,B4,0.0,0.0,76.08622915064257,0.0,48.86564909922265,-124.95187824986522,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,14,B5,1000.0,3.5075000000000003,0.02340277777777778,0.0,0.0,-4.735080859969559,0.0,1.0,0,0,0.0,0,0,0,-4.735080859969559,0.0
mild,2024-04-02,14,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,15,B1,0.0,0.0,74.9330789423648,0.0,57.361726571856764,-132.29480551422157,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,15,B2,61.7160408699308,1.0016513433189769,74.75991411186567,0.0,54.87115507865977,-128.62941784720647,0.0,,0,0,0.0,1,0,0,3.6653876670150964,-0.17316483049913245
mild,2024-04-02,15,B3,16.155221068817248,0.1615522106881725,74.63598436614384,0.0,53.78937990421396,-128.26381205966965,0.0,,0,0,0.0,0,0,0,4.030993454551918,-0.2970945762209567
mild,2024-04-02,15,B4,0.0,0.0,74.9330789423648,0.0,57.361726571856764,-132.29480551422157,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,15,B5,1000.0,3.5075000000000003,-0.01694444444444446,0.0,0.0,-4.694733637747337,0.0,1.0,0,0,0.0,0,0,0,-4.694733637747337,0.0
mild,2024-04-02,15,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,16,B1,0.0,0.0,78.32210942271251,0.0,87.59780163374276,-165.91991105645528,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,16,B2,61.7160408699308,1.0016513433189769,78.23382253446795,0.0,75.933485285158,-153.16565647630696,0.0,,0,0,0.0,0,0,0,12.754254580148313,-0.08828688824456776
mild,2024-04-02,16,B3,16.155221068817248,0.1615522106881725,78.0250148464916,0.0,80.38431428750857,-158.24777692331202,0.0,,0,0,0.0,0,0,0,7.67213413314326,-0.29709457622091406
mild,2024-04-02,16,B4,0.0,0.0,78.32210942271251,0.0,87.59780163374276,-165.91991105645528,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,16,B5,1000.0,3.5075000000000003,1.681736111111111,0.0,0.0,-6.393414193302893,0.0,1.0,0,0,0.0,0,0,0,-6.393414193302893,0.0
mild,2024-04-02,16,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,17,B1,0.0,0.0,75.63858204282498,0.0,53.51696659037504,-129.15554863320003,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,17,B2,61.7160408699308,1.0016513433189769,75.5263014589557,0.0,51.56811672420126,-126.09276683983798,0.0,,0,0,0.0,2,0,0,3.062781793362049,-0.11228058386927842
mild,2024-04-02,17,B3,16.155221068817248,0.1615522106881725,75.3414878485677,0.0,47.213926135710516,-122.39386177359003,0.0,,0,0,0.0,1,0,0,6.761686859609995,-0.29709419425728356
mild,2024-04-02,17,B4,0.0,0.0,75.63858204282498,0.0,53.51696659037504,-129.15554863320003,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,17,B5,1000.0,3.5075000000000003,1.8311805555555556,0.0,0.0,-6.542858637747337,0.0,1.0,0,0,0.0,0,0,0,-6.542858637747337,0.0
mild,2024-04-02,17,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,18,B1,0.0,0.0,76.8976202121109,0.0,88.34560217238133,-165.24322238449224,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,18,B2,61.7160408699308,1.0016513433189769,76.72755684665151,0.0,83.6335468575633,-159.35945236089583,0.0,,0,0,0.0,1,0,0,5.883770023596412,-0.17006336545938439
mild,2024-04-02,18,B3,16.155221068817248,0.1615522106881725,76.60052563588998,0.0,80.32108171138712,-156.76005513658893,0.0,,0,0,0.0,0,0,0,8.48316724790331,-0.29709457622091406
mild,2024-04-02,18,B4,0.0,0.0,76.8976202121109,0.0,88.34560217238133,-165.24322238449224,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-02,18,B5,1000.0,3.5075000000000003,0.0527777777777778,0.0,0.0,-4.764455859969559,0.0,1.0,0,0,0.0,0,0,0,-4.764455859969559,0.0
mild,2024-04-02,18,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-02,19,B1,0.0,0.0,75.13831319743876,0.0,30.87493223516443,-106.01324543260318,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,19,B2,61.7160408699308,1.0016513433189769,75.00790673267433,0.0,27.913089035581415,-101.91934442493675,0.0,,0,0,0.0,2,0,0,4.093901007666432,-0.13040646476443385
mild,2024-04-02,19,B3,16.155221068817248,0.1615522106881725,74.8408670991863,0.0,28.600451896027504,-103.27976678452563,0.0,,0,0,0.0,1,0,0,2.7334786480775506,-0.2974460982524647
mild,2024-04-02,19,B4,0.0,0.0,75.13831319743876,0.0,30.87493223516443,-106.01324543260318,0.0,,0,0,0.0,1,0,0,0.0,0.0
mild,2024-04-02,19,B5,1000.0,3.5075000000000003,0.30215277777777777,0.0,0.0,-5.013830859969559,0.0,1.0,0,0,0.0,0,0,0,-5.013830859969559,0.0
mild,2024-04-02,19,B6,100.0,1.623,0.0,0.0,0.0,1.623,0.0,1.0,0,0,0.0,0,0,0,1.623,0.0
mild,2024-04-03,0,B1,0.0,0.0,171.60022119000314,0.0,61.63920999098826,-233.2394311809914,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,0,B2,339.4382247846194,13.988557823578518,169.15532307167663,1.3245314226479281,83.73066193100313,-240.22195860174918,14.507223961849991,0.8119487412690702,2,2,8.083777096994197,0,2,1,-6.982527420757776,-2.444898118326506
mild,2024-04-03,0,B3,81.64871294051822,2.989553732228986,170.50324217168932,0.562191956459303,65.93572548164617,-234.01160587756584,12.526466566934829,0.5701475927149189,2,2,0.0,0,2,2,-0.7721746965744387,-1.0969790183138173
mild,2024-04-03,0,B4,0.0,0.0,171.60022119000314,0.0,61.63920999098826,-233.2394311809914,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,0,B5,850.0,9.121500000000001,3.6259722222222224,0.0,0.0,-2.7236503044140026,0.0,1.0,0,0,0.0,0,0,0,-2.7236503044140026,0.0
mild,2024-04-03,0,B6,400.0,15.671999999999999,15.0,0.0,0.0,0.6719999999999988,0.0,1.0,0,0,0.0,0,0,0,0.6719999999999988,0.0
mild,2024-04-03,1,B1,0.0,0.0,172.43126457498576,0.0,78.6832269339753,-251.11449150896107,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,1,B2,339.4382247846194,13.988557823578518,171.92928562244646,0.0,96.40241053565103,-254.34313833451898,0.0,1.0,1,0,8.54402674309108,2,1,0,-3.2286468255579166,-0.5019789525393037
mild,2024-04-03,1,B3,81.64871294051822,2.989553732228986,171.72815766597395,0.29729303113465994,79.65187067821613,-248.68776764309575,8.826990235589665,0.5293732893638221,1,1,1.4438844611332513,0,1,1,2.4267238658653127,-0.7031069090118081
mild,2024-04-03,1,B4,0.0,0.0,172.43126457498576,0.0,78.6832269339753,-251.11449150896107,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,1,B5,850.0,9.121500000000001,1.2107638888888888,0.0,0.0,-0.3084419710806694,0.0,1.0,0,0,0.0,0,0,0,-0.3084419710806694,0.0
mild,2024-04-03,1,B6,400.0,15.671999999999999,7.5,0.0,0.0,8.171999999999999,0.0,1.0,0,0,0.0,0,0,0,8.171999999999999,0.0
mild,2024-04-03,2,B1,0.0,0.0,173.65787637440422,0.0,42.06941379253815,-215.72729016694237,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,2,B2,339.4382247846194,13.988557823578518,173.80372802772771,0.0,25.388628112396415,-185.2037983165456,0.0,,0,0,0.0,2,0,0,30.523491850396766,0.14585165332348993
mild,2024-04-03,2,B3,81.64871294051822,2.989553732228986,173.21787869701026,0.0,25.80904520506303,-196.0373701698443,0.0,,0,0,0.0,2,0,0,19.68991999709806,-0.43999767739396134
mild,2024-04-03,2,B4,0.0,0.0,173.65787637440422,0.0,42.06941379253815,-215.72729016694237,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,2,B5,850.0,9.121500000000001,0.6260416666666666,0.0,0.0,0.27628025114155363,0.0,1.0,0,0,0.0,0,0,0,0.27628025114155363,0.0
mild,2024-04-03,2,B6,400.0,15.671999999999999,0.0,0.0,0.0,15.671999999999999,0.0,1.0,0,0,0.0,0,0,0,15.671999999999999,0.0
mild,2024-04-03,3,B1,0.0,0.0,170.38900499279416,0.0,64.55650095252662,-234.94550594532078,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,3,B2,339.4382247846194,13.988557823578518,169.72258566944473,0.1815390620740163,93.186060334156,-249.1016272420962,2.77497802008585,0.9400484761936423,1,1,11.935626604923755,1,1,0,-14.156121296775439,-0.6664193233494302
mild,2024-04-03,3,B3,81.64871294051822,2.989553732228986,169.8753171592125,0.0,50.5557424512434,-217.4415058782269,0.0,,0,0,0.0,0,0,0,17.50400006709387,-0.5136878335816562
mild,2024-04-03,3,B4,0.0,0.0,170.38900499279416,0.0,64.55650095252662,-234.94550594532078,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,3,B5,850.0,9.121500000000001,1.0114583333333333,0.0,0.0,-0.10913641552511422,0.0,1.0,0,0,0.0,0,0,0,-0.10913641552511422,0.0
mild,2024-04-03,3,B6,400.0,15.671999999999999,7.5,0.0,0.0,8.171999999999999,0.0,1.0,0,0,0.0,0,0,0,8.171999999999999,0.0
mild,2024-04-03,4,B1,0.0,0.0,167.27590939216645,0.0,40.085345173412264,-207.36125456557872,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,4,B2,339.4382247846194,13.988557823578518,167.15661060671232,0.0,36.79805581239399,-189.9661085955278,0.0,,0,0,0.0,3,0,0,17.39514597005092,-0.1192987854541343
mild,2024-04-03,4,B3,81.64871294051822,2.989553732228986,166.82694672986722,0.0,36.79828074142286,-200.63567373906108,0.0,,0,0,0.0,2,0,0,6.725580826517643,-0.44896266229923754
mild,2024-04-03,4,B4,0.0,0.0,167.27590939216645,0.0,40.085345173412264,-207.36125456557872,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,4,B5,850.0,9.121500000000001,0.6505555555555554,0.0,0.0,0.25176636225266336,0.0,1.0,0,0,0.0,0,0,0,0.25176636225266336,0.0
mild,2024-04-03,4,B6,400.0,15.671999999999999,0.0,0.0,0.0,15.671999999999999,0.0,1.0,0,0,0.0,0,0,0,15.671999999999999,0.0
mild,2024-04-03,5,B1,0.0,0.0,170.86055549258919,0.0,40.045178067371,-210.9057335599602,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,5,B2,339.4382247846194,13.988557823578518,168.26055552399316,0.7535329305558797,66.2525494528593,-221.27808008382982,6.6838116955462095,0.9133604605696256,2,1,4.494137396812633,0,1,1,-10.372346523869624,-2.5999999685960233
mild,2024-04-03,5,B3,81.64871294051822,2.989553732228986,169.7635764742753,0.0,44.285936455512854,-211.05995919755918,0.0,1.0,2,0,0.0,0,2,2,-0.15422563759898367,-1.0969790183138741
mild,2024-04-03,5,B4,0.0,0.0,170.86055549258919,0.0,40.045178067371,-210.9057335599602,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,5,B5,850.0,9.121500000000001,3.8911805555555556,0.0,0.0,-2.9888586377473363,0.0,1.0,0,0,0.0,0,0,0,-2.9888586377473363,0.0
mild,2024-04-03,5,B6,400.0,15.671999999999999,15.0,0.0,0.0,0.6719999999999988,0.0,1.0,0,0,0.0,0,0,0,0.6719999999999988,0.0
mild,2024-04-03,6,B1,0.0,0.0,168.03960250093118,0.0,41.321871266970476,-209.36147376790166,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,6,B2,339.4382247846194,13.988557823578518,168.07556044695596,0.0,38.57532404570026,-192.6623266690777,0.0,,0,0,0.0,3,0,0,16.69914709882397,0.035957946024780085
mild,2024-04-03,6,B3,81.64871294051822,2.989553732228986,167.65620675540083,0.0,38.59473929131255,-203.2613923144844,0.0,,0,0,0.0,1,0,0,6.1000814534172605,-0.3833957455303505
mild,2024-04-03,6,B4,0.0,0.0,168.03960250093118,0.0,41.321871266970476,-209.36147376790166,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,6,B5,850.0,9.121500000000001,0.7970138888888888,0.0,0.0,0.10530802891933,0.0,1.0,0,0,0.0,0,0,0,0.10530802891933,0.0
mild,2024-04-03,6,B6,400.0,15.671999999999999,0.0,0.0,0.0,15.671999999999999,0.0,1.0,0,0,0.0,0,0,0,15.671999999999999,0.0
mild,2024-04-03,7,B1,0.0,0.0,164.67858248525323,0.0,30.740056982247808,-195.41863946750104,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,7,B2,339.4382247846194,13.988557823578518,164.0829828176147,0.0,24.20355112043605,-174.29797611447222,0.0,,0,0,0.0,3,0,0,21.120663353028817,-0.5955996676385382
mild,2024-04-03,7,B3,81.64871294051822,2.989553732228986,163.49351503851895,0.0,24.8028027877075,-185.30676409399746,0.0,,0,0,0.0,2,0,0,10.11187537350358,-1.1850674467342799
mild,2024-04-03,7,B4,0.0,0.0,164.67858248525323,0.0,30.740056982247808,-195.41863946750104,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,7,B5,850.0,9.121500000000001,0.4627083333333333,0.0,0.0,0.43961358447488585,0.0,1.0,0,0,0.0,0,0,0,0.43961358447488585,0.0
mild,2024-04-03,7,B6,400.0,15.671999999999999,0.0,0.0,0.0,15.671999999999999,0.0,1.0,0,0,0.0,0,0,0,15.671999999999999,0.0
mild,2024-04-03,8,B1,0.0,0.0,173.754927673217,0.0,94.08464123983535,-267.83956891305235,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,8,B2,339.4382247846194,13.988557823578518,174.24640873801886,0.43005824348993427,98.063043141493,-258.75095229942326,4.232856727263132,0.9085519924782806,1,1,4.031767152639219,0,1,1,9.088616613629085,0.49148106480186016
mild,2024-04-03,8,B3,81.64871294051822,2.989553732228986,173.06314168895577,0.0,78.7579795222274,-248.83156747895418,0.0,1.0,1,0,0.0,0,1,1,19.008001434098162,-0.6917859842612302
mild,2024-04-03,8,B4,0.0,0.0,173.754927673217,0.0,94.08464123983535,-267.83956891305235,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,8,B5,850.0,9.121500000000001,1.2755555555555556,0.0,0.0,-0.37323363774733664,0.0,1.0,0,0,0.0,0,0,0,-0.37323363774733664,0.0
mild,2024-04-03,8,B6,400.0,15.671999999999999,7.5,0.0,0.0,8.171999999999999,0.0,1.0,0,0,0.0,0,0,0,8.171999999999999,0.0
mild,2024-04-03,9,B1,0.0,0.0,168.2067787752851,0.0,46.511212776467616,-214.71799155175273,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,9,B2,339.4382247846194,13.988557823578518,165.94377324355992,0.0,47.0387607228803,-198.9939761428617,0.0,1.0,1,0,0.0,0,1,1,15.724015408891034,-2.2630055317251845
mild,2024-04-03,9,B3,81.64871294051822,2.989553732228986,167.29921883240146,0.0,40.84891805104297,-205.15858315121545,0.0,1.0,1,0,0.0,0,1,1,9.55940840053728,-0.907559942883637
mild,2024-04-03,9,B4,0.0,0.0,168.2067787752851,0.0,46.511212776467616,-214.71799155175273,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,9,B5,850.0,9.121500000000001,3.041527777777778,0.0,0.0,-2.139205859969559,0.0,1.0,0,0,0.0,0,0,0,-2.139205859969559,0.0
mild,2024-04-03,9,B6,400.0,15.671999999999999,7.5,0.0,0.0,8.171999999999999,0.0,1.0,0,0,0.0,0,0,0,8.171999999999999,0.0
mild,2024-04-03,10,B1,0.0,0.0,172.05061496238486,0.0,67.44002800214164,-239.4906429645265,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,10,B2,339.4382247846194,13.988557823578518,169.75330773938754,1.4848072101678558,77.28061719748605,-234.53017432346292,13.170189907467233,0.7154669521500043,1,1,11.729588869235982,1,1,1,4.960468641063585,-2.2973072229973184
mild,2024-04-03,10,B3,81.64871294051822,2.989553732228986,171.14305501950116,0.4928384422624997,64.80474101871734,-233.45108074825202,4.371460371318961,0.5790803828972917,1,1,0.0,0,1,1,6.039562216274476,-0.9075599428836938
mild,2024-04-03,10,B4,0.0,0.0,172.05061496238486,0.0,67.44002800214164,-239.4906429645265,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,10,B5,850.0,9.121500000000001,4.042916666666667,0.0,0.0,-3.1405947488584474,0.0,1.0,0,0,0.0,0,0,0,-3.1405947488584474,0.0
mild,2024-04-03,10,B6,400.0,15.671999999999999,7.5,0.0,0.0,8.171999999999999,0.0,1.0,0,0,0.0,0,0,0,8.171999999999999,0.0
mild,2024-04-03,11,B1,0.0,0.0,172.1479916704099,0.0,70.89354688202707,-243.04153855243698,0.0,,0,0,0.0,0,0,0,0.0,0.0
mild,2024-04-03,11,B2,339.4382247846194,13.988557823578518,172.32926693637702,0.0,41.085623374133256,-199.42633248693176,0.0,,0,0,0.0,2,0,0,43.61520606550522,0.18127526596711618
mild,2024-04-03,11,B3,81.64871294051822,2.989553732228986,171.74341760565957,0.0,52.59857508578193,-221.35243895921252,0.0,,0,0,0.0,2,0,0,21.689099593224455,-0.4045740647503351
